cbsa,metro_name,yr,qtr,index_nsa,index_sa
10900,"Allentown-Bethlehem-Easton, PA-NJ",2024,4,317.83,320.19
10900,"Allentown-Bethlehem-Easton, PA-NJ",2025,1,330.57,331.21
10900,"Allentown-Bethlehem-Easton, PA-NJ",2025,2,336.88,332.54
10900,"Allentown-Bethlehem-Easton, PA-NJ",2025,3,343.83,342.74
10900,"Allentown-Bethlehem-Easton, PA-NJ",2025,4,345.81,348.65
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1991,1,100.00,100.00
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1991,2,100.90,100.10
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1991,3,100.15,98.91
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1991,4,100.90,100.29
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1992,1,100.08,100.10
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1992,2,98.59,97.79
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1992,3,98.59,97.37
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1992,4,96.44,95.87
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1993,1,93.98,94.01
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1993,2,92.79,92.00
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1993,3,91.85,90.69
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1993,4,89.24,88.75
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1994,1,87.21,87.27
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1994,2,88.10,87.33
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1994,3,87.39,86.25
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1994,4,85.94,85.51
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1995,1,85.66,85.75
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1995,2,85.06,84.28
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1995,3,84.85,83.68
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1995,4,83.91,83.56
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1996,1,83.45,83.55
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1996,2,84.29,83.49
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1996,3,84.57,83.38
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1996,4,84.38,84.07
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1997,1,84.14,84.24
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1997,2,85.91,85.07
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1997,3,88.13,86.89
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1997,4,89.09,88.80
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1998,1,92.00,92.06
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1998,2,96.61,95.68
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1998,3,100.87,99.46
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1998,4,101.58,101.28
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1999,1,103.27,103.29
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1999,2,106.88,105.87
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1999,3,109.39,107.87
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",1999,4,111.53,111.24
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2000,1,114.25,114.20
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2000,2,118.95,117.85
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2000,3,121.51,119.84
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2000,4,125.33,125.00
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2001,1,129.89,129.83
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2001,2,133.50,132.18
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2001,3,138.19,136.35
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2001,4,140.93,140.63
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2002,1,145.84,145.68
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2002,2,153.86,152.35
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2002,3,162.11,159.82
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2002,4,166.28,166.21
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2003,1,171.75,171.46
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2003,2,180.29,178.45
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2003,3,191.85,188.93
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2003,4,202.74,203.15
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2004,1,214.77,214.25
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2004,2,232.73,230.24
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2004,3,237.07,233.21
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2004,4,240.71,241.65
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2005,1,254.49,253.99
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2005,2,262.15,258.90
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2005,3,282.02,277.30
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2005,4,277.87,279.45
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2006,1,287.36,286.69
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2006,2,288.16,284.60
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2006,3,287.31,282.22
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2006,4,279.43,281.20
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2007,1,277.71,277.14
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2007,2,285.82,282.37
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2007,3,263.74,258.92
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2007,4,244.38,245.81
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2008,1,228.92,228.54
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2008,2,221.48,218.95
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2008,3,213.49,209.66
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2008,4,200.26,201.04
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2009,1,201.94,201.79
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2009,2,201.03,198.75
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2009,3,209.70,206.17
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2009,4,209.00,209.53
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2010,1,207.99,207.72
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2010,2,208.89,206.66
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2010,3,208.73,205.48
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2010,4,202.35,202.63
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2011,1,200.45,200.00
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2011,2,200.80,198.71
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2011,3,199.29,196.53
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2011,4,196.90,197.03
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2012,1,197.35,196.75
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2012,2,200.71,198.49
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2012,3,205.83,203.46
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2012,4,211.09,211.02
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2013,1,221.83,221.02
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2013,2,233.04,230.33
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2013,3,238.29,235.92
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2013,4,241.62,241.50
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2014,1,247.76,246.59
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2014,2,251.50,248.55
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2014,3,254.27,252.06
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2014,4,254.55,254.29
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2015,1,257.62,256.27
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2015,2,264.72,261.70
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2015,3,267.98,265.77
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2015,4,271.55,271.14
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2016,1,276.82,275.42
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2016,2,281.80,278.48
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2016,3,286.20,284.07
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2016,4,285.76,285.13
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2017,1,294.84,293.38
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2017,2,298.59,295.01
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2017,3,300.40,298.30
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2017,4,304.93,304.26
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2018,1,309.37,307.80
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2018,2,317.20,313.13
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2018,3,318.26,316.34
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2018,4,315.00,314.54
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2019,1,312.28,310.42
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2019,2,323.10,318.65
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2019,3,322.95,321.15
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2019,4,332.14,332.23
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2020,1,332.82,330.62
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2020,2,337.82,332.58
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2020,3,345.73,343.90
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2020,4,356.44,357.42
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2021,1,374.27,371.46
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2021,2,392.72,386.07
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2021,3,404.65,402.30
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2021,4,421.61,423.92
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2022,1,449.27,445.58
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2022,2,466.29,457.96
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2022,3,438.40,435.40
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2022,4,436.62,440.04
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2023,1,445.67,441.79
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2023,2,466.02,457.57
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2023,3,471.92,468.11
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2023,4,461.14,465.30
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2024,1,487.74,483.67
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2024,2,505.84,496.68
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2024,3,513.63,508.93
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2024,4,516.48,521.35
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2025,1,531.85,527.57
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2025,2,531.06,521.65
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2025,3,527.29,522.17
11244,"Anaheim-Santa Ana-Irvine, CA (MSAD)",2025,4,511.28,515.93
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1991,1,100.00,100.00
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1991,2,99.43,99.01
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1991,3,99.06,98.56
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1991,4,99.95,99.35
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1992,1,100.03,100.08
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1992,2,99.11,98.66
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1992,3,99.37,98.84
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1992,4,99.71,99.15
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1993,1,98.89,98.97
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1993,2,99.50,99.00
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1993,3,99.69,99.08
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1993,4,99.05,98.61
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1994,1,98.48,98.57
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1994,2,100.19,99.64
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1994,3,100.41,99.69
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1994,4,100.41,100.12
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1995,1,98.54,98.62
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1995,2,99.51,98.90
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1995,3,99.27,98.49
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1995,4,98.52,98.40
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1996,1,98.98,98.99
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1996,2,99.65,98.97
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1996,3,100.17,99.37
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1996,4,98.64,98.65
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1997,1,99.18,99.15
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1997,2,99.60,98.86
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1997,3,100.28,99.48
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1997,4,99.98,100.11
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1998,1,100.32,100.24
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1998,2,102.24,101.42
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1998,3,103.33,102.50
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1998,4,104.14,104.31
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1999,1,107.27,107.27
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1999,2,109.48,108.51
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1999,3,110.72,109.79
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",1999,4,112.69,112.92
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2000,1,115.26,115.35
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2000,2,120.88,119.75
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2000,3,124.79,123.68
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2000,4,127.09,127.33
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2001,1,133.85,134.11
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2001,2,138.86,137.52
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2001,3,143.93,142.51
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2001,4,146.59,146.94
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2002,1,150.36,150.77
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2002,2,159.28,157.67
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2002,3,165.40,163.68
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2002,4,167.72,168.10
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2003,1,172.93,173.67
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2003,2,180.15,178.09
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2003,3,186.85,184.82
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2003,4,193.68,194.24
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2004,1,203.69,204.87
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2004,2,216.18,213.30
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2004,3,230.34,227.75
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2004,4,242.03,242.95
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2005,1,255.32,257.23
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2005,2,276.34,272.14
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2005,3,282.65,279.12
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2005,4,284.96,286.46
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2006,1,283.99,286.72
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2006,2,290.35,285.39
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2006,3,283.39,279.39
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2006,4,270.32,272.08
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2007,1,267.27,270.46
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2007,2,268.53,263.58
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2007,3,257.46,253.30
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2007,4,237.54,239.42
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2008,1,225.12,228.17
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2008,2,220.00,215.77
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2008,3,209.68,205.97
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2008,4,196.63,198.39
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2009,1,191.36,194.07
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2009,2,203.71,199.76
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2009,3,211.80,207.92
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2009,4,213.97,215.90
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2010,1,210.42,213.51
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2010,2,220.03,215.65
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2010,3,218.46,214.64
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2010,4,211.06,212.85
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2011,1,212.60,215.64
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2011,2,220.62,216.12
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2011,3,221.02,217.65
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2011,4,217.42,219.01
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2012,1,218.10,220.92
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2012,2,228.40,223.80
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2012,3,229.46,226.43
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2012,4,228.75,230.29
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2013,1,229.18,231.57
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2013,2,244.29,239.58
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2013,3,246.05,243.34
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2013,4,244.24,245.65
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2014,1,246.23,248.33
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2014,2,252.45,247.85
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2014,3,249.49,246.99
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2014,4,252.28,253.75
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2015,1,251.64,253.24
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2015,2,255.85,251.46
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2015,3,258.15,255.79
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2015,4,252.20,253.65
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2016,1,257.00,258.28
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2016,2,262.57,258.26
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2016,3,260.70,258.30
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2016,4,261.39,263.11
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2017,1,259.76,260.68
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2017,2,273.66,269.22
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2017,3,274.69,272.38
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2017,4,270.59,272.31
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2018,1,274.57,275.51
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2018,2,282.08,277.32
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2018,3,282.52,280.30
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2018,4,279.15,281.16
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2019,1,281.05,281.84
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2019,2,291.56,286.28
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2019,3,292.26,290.39
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2019,4,295.03,297.14
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2020,1,304.01,305.00
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2020,2,306.14,300.12
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2020,3,316.42,314.50
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2020,4,325.40,328.17
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2021,1,335.67,336.72
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2021,2,352.14,344.76
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2021,3,354.94,352.80
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2021,4,356.17,359.65
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2022,1,371.95,373.06
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2022,2,386.71,378.47
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2022,3,371.50,368.82
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2022,4,372.29,376.68
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2023,1,372.04,372.78
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2023,2,395.40,387.17
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2023,3,401.16,397.86
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2023,4,395.11,400.13
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2024,1,407.98,408.54
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2024,2,424.51,416.14
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2024,3,427.51,423.47
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2024,4,419.98,425.62
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2025,1,439.36,439.58
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2025,2,433.91,425.89
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2025,3,434.95,430.57
11694,"Arlington-Alexandria-Reston, VA-WV (MSAD)",2025,4,429.94,435.73
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1991,1,100.00,100.00
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1991,2,99.82,99.44
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1991,3,99.04,98.65
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1991,4,100.58,99.99
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1992,1,100.72,100.72
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1992,2,100.02,99.64
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1992,3,101.77,101.35
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1992,4,102.20,101.62
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1993,1,101.99,102.00
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1993,2,103.03,102.63
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1993,3,103.58,103.12
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1993,4,104.69,104.15
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1994,1,105.17,105.18
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1994,2,107.04,106.60
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1994,3,108.28,107.76
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1994,4,109.06,108.56
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1995,1,109.90,109.91
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1995,2,111.34,110.87
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1995,3,112.71,112.11
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1995,4,114.19,113.75
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1996,1,115.00,114.97
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1996,2,116.83,116.32
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1996,3,118.01,117.35
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1996,4,118.13,117.73
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1997,1,119.84,119.79
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1997,2,121.19,120.64
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1997,3,123.34,122.66
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1997,4,124.99,124.62
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1998,1,126.80,126.73
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1998,2,129.60,128.98
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1998,3,132.11,131.41
12054,"Atlanta-Sandy Springs-Roswell, GA (MSAD)",1998,4,133.94,133.55
